arena,question_number,digits,target,level,equation,image_path
arena1,2,6715,58,Level2,\left(\left(7+1\right)\cdot6\right)+5=53,bd838166-6ca9-4eba-8c44-20c8c1bc5876/da5dc816-63f7-4236-a0ef-8d68efaae698/d9cad8f4-f041-4acc-8796-3fe9ec6aec63.png
arena1,2,6715,58,Level2,\left(6+7\right)\cdot\left(5-1\right)=52,bd838166-6ca9-4eba-8c44-20c8c1bc5876/da5dc816-63f7-4236-a0ef-8d68efaae698/1bbae22a-5371-40c5-b3e8-ab24d71185f9.png
arena1,2,6715,58,Level2,\left(\left(7+1\right)\cdot6\right)+5=53,bd838166-6ca9-4eba-8c44-20c8c1bc5876/da5dc816-63f7-4236-a0ef-8d68efaae698/a2d29ccd-6558-4207-be05-217bfb1f0202.png
arena1,2,6715,58,Level2,\sqrt{\left(5-1\right)}^6-7=57,bd838166-6ca9-4eba-8c44-20c8c1bc5876/da5dc816-63f7-4236-a0ef-8d68efaae698/775adbad-100f-488e-80c4-8343c476edc0.png
arena1,2,6715,58,Level2,6\cdot\left(7+\sqrt{\left(5-1\right)}\right)=54,bd838166-6ca9-4eba-8c44-20c8c1bc5876/da5dc816-63f7-4236-a0ef-8d68efaae698/655136db-9047-425e-b105-b47d974302b0.png
arena1,2,6715,58,Level2,\left(\left(7+6\right)-1\right)\cdot5=60,bd838166-6ca9-4eba-8c44-20c8c1bc5876/da5dc816-63f7-4236-a0ef-8d68efaae698/50fadba9-9edc-46fa-8a95-8814892e0fd5.png
arena1,2,6715,58,Level2,\left(\left(7+1\right)\cdot6\right)+5=53,bd838166-6ca9-4eba-8c44-20c8c1bc5876/da5dc816-63f7-4236-a0ef-8d68efaae698/9a7a0aaf-3d27-4e2d-b5b7-375e2c3e04a8.png
arena1,2,6715,58,Level2,\left(7\cdot6\right)+\left(5+1\right)=49,bd838166-6ca9-4eba-8c44-20c8c1bc5876/da5dc816-63f7-4236-a0ef-8d68efaae698/2956b638-f962-438b-b9ea-dc290164876a.png
arena1,2,6715,58,Level2,7^{\left(\sqrt{5-1}\right)}+6=55,bd838166-6ca9-4eba-8c44-20c8c1bc5876/da5dc816-63f7-4236-a0ef-8d68efaae698/620639d2-a95d-4e1a-a7e9-996fe3c549b6.png
arena1,2,6715,58,Level2,\left(6+7-1\right)\cdot5=60,bd838166-6ca9-4eba-8c44-20c8c1bc5876/da5dc816-63f7-4236-a0ef-8d68efaae698/0379079e-e9c4-436e-aec8-c85b439554ef.png
arena1,2,6715,58,Level2,\left(7\cdot6\right)+\left(5+1\right)=48,bd838166-6ca9-4eba-8c44-20c8c1bc5876/da5dc816-63f7-4236-a0ef-8d68efaae698/0e653586-053e-4d31-bfce-286e043b7943.png
arena1,2,6715,58,Level2,6\cdot\left(7-1+5\right)=66,bd838166-6ca9-4eba-8c44-20c8c1bc5876/da5dc816-63f7-4236-a0ef-8d68efaae698/a826c566-df5c-4dcb-858f-26f5e0dd80d3.png
arena1,2,6715,58,Level2,\left(7\cdot6\right)+5+1=48,bd838166-6ca9-4eba-8c44-20c8c1bc5876/da5dc816-63f7-4236-a0ef-8d68efaae698/8050ff61-2575-4cc6-b726-30ab603a2ef4.png
arena1,2,6715,58,Level2,\left(\left(7-1\right)+6\right)\cdot5=60,bd838166-6ca9-4eba-8c44-20c8c1bc5876/da5dc816-63f7-4236-a0ef-8d68efaae698/a85cfe02-40ad-4a95-b0d3-a84a807286ff.png
arena1,2,6715,58,Level2,\left(7\cdot6\right)+\left(5+1\right)=48,bd838166-6ca9-4eba-8c44-20c8c1bc5876/da5dc816-63f7-4236-a0ef-8d68efaae698/bce47ca5-1758-410d-8727-38e7a7707ec3.png
arena1,2,6715,58,Level2,\left(6\cdot3\right)+5+1=48,bd838166-6ca9-4eba-8c44-20c8c1bc5876/da5dc816-63f7-4236-a0ef-8d68efaae698/fcf548c4-d5a5-4151-ab7b-b1e998c7ad30.png
arena1,3,2973,50,Level2,7^2+\left(\frac{\sqrt9}{3}\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/655136db-9047-425e-b105-b47d974302b0.png
arena1,3,2973,50,Level2,7^2+\left(\frac{3}{\sqrt9}\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/39448e33-4759-47a8-973a-093ca6f6a78f.png
arena1,3,2973,50,Level2,\left(7+3\right)\cdot\left(\sqrt9+2\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/e3643036-5217-4d12-98eb-2c16b20412dc.png
arena1,3,2973,50,Level2,\left(\left(7-2\cdot9\right)\right)+3=48,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/2956b638-f962-438b-b9ea-dc290164876a.png
arena1,3,2973,50,Level2,7^2+\left(\frac{\sqrt9}{3}\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/9a506394-f0b9-4569-8256-84243fa7dc79.png
arena1,3,2973,50,Level2,\left(9-2\right)\cdot\left(7+5\right)=84,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/af79edc0-8077-4d82-a81e-b8bf005108cf.png
arena1,3,2973,50,Level2,\left(\left(2+3\right)\cdot9\right)+7=52,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/9a7a0aaf-3d27-4e2d-b5b7-375e2c3e04a8.png
arena1,3,2973,50,Level2,\left(7\cdot9\right)-3^2=54,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/1bbae22a-5371-40c5-b3e8-ab24d71185f9.png
arena1,3,2973,50,Level2,\left(9\cdot\left(3\cdot2\right)\right)-7=44,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/bce47ca5-1758-410d-8727-38e7a7707ec3.png
arena1,3,2973,50,Level2,,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/94fb6110-e5fd-4cda-afaa-1d0a674c9140.png
arena1,3,2973,50,Level2,\left(7+3\right)\cdot\left(2+\sqrt9\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/10a4d8dc-5c67-4596-b131-f357088dd563.png
arena1,3,2973,50,Level2,\left(9\cdot7\right)-3^2=54,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/b161e7e6-9272-4b1f-bffd-cb622cf399cc.png
arena1,3,2973,50,Level2,\left(\left(7-2\cdot9\right)\right)+3=48,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/081788fe-6be0-4d79-8726-65827e03637d.png
arena1,3,2973,50,Level2,\left(\left(7\cdot3\right)\cdot2\right)+9=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/4e01a541-0b27-421c-a9ef-1bb3389c55df.png
arena1,3,2973,50,Level2,,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/31e3ccbc-3634-4fb2-ac19-d08c5180ad62.png
arena1,3,2973,50,Level2,\left(3+2\right)\cdot\left(\sqrt9+7\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/a826c566-df5c-4dcb-858f-26f5e0dd80d3.png
arena1,3,2973,50,Level2,\left(7+3\right)\cdot\left(\sqrt9+2\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/09695681-2113-4016-8d59-3c741996c5aa.png
arena1,3,2973,50,Level2,\left(3\cdot2\cdot7\right)+9=51,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/a5e31e57-efc3-4ca2-9eee-205e0d8c1fd2.png
arena1,3,2973,50,Level2,\left(9\cdot\left(3+2\right)\right)+7=52,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/b063d8e2-4f5a-4120-8cab-2364af216b67.png
arena1,3,2973,50,Level2,\left(7-2\right)\cdot\left(9+3\right)=60,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/7e959214-a340-4bd3-a5e3-81a7adb74fec.png
arena1,3,2973,50,Level2,\left(9\cdot7\right)-\left(3\cdot2\right)=66,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/0e653586-053e-4d31-bfce-286e043b7943.png
arena1,3,2973,50,Level2,\left(7+3\right)\cdot\left(\sqrt9+2\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/c9e2923b-3c65-489d-a9d8-6b8b7a44c3ca.png
arena1,3,2973,50,Level2,\left(7+3\right)\cdot\left(9-2\right)=70,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/e97bce07-1a0d-464d-943b-9a255c3f25c0.png
arena1,3,2973,50,Level2,7^2+\left(\sqrt{9+3}\right)=49,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/75d12327-791d-4526-a791-e3b1fa25564d.png
arena1,3,2973,50,Level2,\left(\left(9\cdot\left(3+2\right)\right)+7=52\right.,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/d9cad8f4-f041-4acc-8796-3fe9ec6aec63.png
arena1,3,2973,50,Level2,\left(2+3\right)\cdot9+7=52,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/0379079e-e9c4-436e-aec8-c85b439554ef.png
arena1,3,2973,50,Level2,7^2+\frac{\sqrt9}{3}=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/cae7eef2-98de-442d-8a06-96c498321844.png
arena1,3,2973,50,Level2,7^2+\left(\frac{\sqrt9}{3}\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/7c222a78-497c-4811-a0f6-f3cc91264375.png
arena1,3,2973,50,Level2,\left(7+\sqrt9\right)\cdot\left(3+2\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/4ae378a9-30ee-4a81-a7d7-ce71cbc532c5.png
arena1,3,2973,50,Level2,\left(9\cdot\left(3+2\right)\right)+7=52,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/c9bc613b-2087-4922-9656-b9b598128dfd.png
arena1,3,2973,50,Level2,\left(\left(7-3\right)+2\right)\cdot9)=54,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/a2d29ccd-6558-4207-be05-217bfb1f0202.png
arena1,3,2973,50,Level2,\left\lbrack\left(9\cdot7\right)-3\right\rbrack-2=58,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/f983000a-f01d-4ab4-b3d5-d3592e86f03a.png
arena1,3,2973,50,Level2,7^2+\left(\frac{3}{\sqrt9}\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/dd8b74ab-cbc1-4902-8545-33dd5aad8873.png
arena1,3,2973,50,Level2,,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/64d089e8-06b4-4494-aa20-45323f7a1031.png
arena1,3,2973,50,Level2,\left(\left(9\cdot7\right)\cdot3\right)+2=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/f71250d4-218b-4837-8849-c0aa366464f9.png
arena1,3,2973,50,Level2,,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/ac293766-38f9-4623-a427-1f8436ee15ef.png
arena1,3,2973,50,Level2,\left(\left(7\cdot3\right)\cdot2\right)+9=51,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/784f208d-1fb0-400d-90e2-f524900fe22a.png
arena1,3,2973,50,Level2,\left(\left(9-2\right)\cdot7\right)+3=52,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/899b16ac-57ab-49ea-a725-a4415971e6f9.png
arena1,3,2973,50,Level2,\left(7+3\right)\cdot\left(\sqrt9+2\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/620639d2-a95d-4e1a-a7e9-996fe3c549b6.png
arena1,3,2973,50,Level2,\left(3\cdot9\cdot2\right)-7=47,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/49485a3a-1a29-46ac-a5a7-4db240078248.png
arena1,3,2973,50,Level2,\left(\sqrt9+7\right)\cdot\left(2+3\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/5059028f-e091-43b3-8e19-e9e02ce80caa.png
arena1,3,2973,50,Level2,7^2+\frac{3}{\sqrt9}=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/775adbad-100f-488e-80c4-8343c476edc0.png
arena1,3,2973,50,Level2,3\cdot2\cdot7+9=51,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/78fe5944-296c-4e8a-99aa-53a1fe191225.png
arena1,3,2973,50,Level2,7^2+\frac{\sqrt9}{3}=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/50fadba9-9edc-46fa-8a95-8814892e0fd5.png
arena1,3,2973,50,Level2,,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/dde038dd-bbc7-419e-ab91-e83bc8c944e2.png
arena1,3,2973,50,Level2,\sqrt9+7\cdot\left(2+3\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/1ffadbdf-5316-4ab2-9c88-f64fb4cd6c1a.png
arena1,3,2973,50,Level2,7^2+\left(\frac{3}{\sqrt9}\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/5f1feca9-b508-45b4-95f0-99909b0f7896.png
arena1,3,2973,50,Level2,7^2+\left(\frac{\sqrt9}{3}\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/048995de-339a-4039-ac8c-e1c51aff5f98.png
arena1,3,2973,50,Level2,\left(7\cdot3\right)\cdot\left(9-2\right)=70,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/a85cfe02-40ad-4a95-b0d3-a84a807286ff.png
arena1,3,2973,50,Level2,7^2+\left(\frac{\sqrt9}{3}\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/b7bdabca-f920-42d0-9448-5ae4926a20d1.png
arena1,3,2973,50,Level2,\left(7+3\right)\cdot\left(2+\sqrt9\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/8c2531e5-cffc-4e0c-aa90-35c44c04a12f.png
arena1,3,2973,50,Level2,\left(9\cdot7\right)-\left(3\cdot2\right)=57,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/c13ea053-a99a-485a-b984-804cc1c16ac5.png
arena1,3,2973,50,Level2,\left(\left(9\cdot7\right)-3+2\right)=58,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/9916d66f-c6fd-4494-a693-57ae2dbb9c4a.png
arena1,3,2973,50,Level2,7^2+\left(\frac{\sqrt9}{3}\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/198a00da-ab97-4465-84a5-5507ac215e86.png
arena1,3,2973,50,Level2,\left(7+3\right)\cdot\left(\sqrt9+2\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/329c3677-887f-4de0-86bb-75b8daf9e5a2.png
arena1,3,2973,50,Level2,7^2+\left(\frac{\sqrt9}{3}\right)=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/17330423-c0d5-4b5b-96af-5f7ae4c4d4bf.png
arena1,3,2973,50,Level2,\left(9\cdot7\right)-\left(3\cdot2\right)=57,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/702c1946-d322-462b-b734-96347c3ec63e.png
arena1,3,2973,50,Level2,7^2+\left(9-3\right)=54,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/827eea69-3fed-4bc4-a6d8-154a73ea9048.png
arena1,3,2973,50,Level2,\left(9\cdot\left(7-2\right)\right)+3=48,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/e3861af2-c1aa-431c-a05e-9bf7f6d3bb7e.png
arena1,3,2973,50,Level2,\left(9\cdot\left(7-2\right)\right)+3=48,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/925c3713-6076-47cf-a96d-748cc2970dbf.png
arena1,3,2973,50,Level2,2+3\cdot7-9=33,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/fa9e5e04-c3ae-4223-9909-fdbfe60437a6.png
arena1,3,2973,50,Level2,\left(7\cdot9\right)-\left(3\cdot2\right)=57,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/cfae5a87-3ff3-4256-ba3c-0de238a53bcc.png
arena1,3,2973,50,Level2,2+\left(3\cdot9\right)+7=52,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/0b324f2b-f8a8-48ad-9e2e-4a7912ce87c9.png
arena1,3,2973,50,Level2,\left(9\cdot7\right)-3)-2)=57,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/8c0c1f96-9401-49cc-8564-4b96c98773e9.png
arena1,3,2973,50,Level2,\left(9\cdot7\right)-\left(3-2\right)=58,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/fcf548c4-d5a5-4151-ab7b-b1e998c7ad30.png
arena1,3,2973,50,Level2,\left(3+2\right)\cdot7+9=51,bd838166-6ca9-4eba-8c44-20c8c1bc5876/04965254-9ab5-410e-bd15-3aba5ea20ed1/8050ff61-2575-4cc6-b726-30ab603a2ef4.png
arena1,4,9125,55,Level2,9\cdot\left(5+1\right)+2=56,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/b161e7e6-9272-4b1f-bffd-cb622cf399cc.png
arena1,4,9125,55,Level2,\left(\left(9+2\right)\cdot1\right)\cdot5=55,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/f71250d4-218b-4837-8849-c0aa366464f9.png
arena1,4,9125,55,Level2,\left(\left(9+2\right)\cdot5\right)\cdot1=55,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/620639d2-a95d-4e1a-a7e9-996fe3c549b6.png
arena1,4,9125,55,Level2,\left(\left(9\cdot\left(5+1\right)\right)+2=56\right.,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/d9cad8f4-f041-4acc-8796-3fe9ec6aec63.png
arena1,4,9125,55,Level2,\left(\left(9+1\right)\cdot5\right)+2=52,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/081788fe-6be0-4d79-8726-65827e03637d.png
arena1,4,9125,55,Level2,\left(\left(2-1\right)+9\right)\cdot5=50,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/7e959214-a340-4bd3-a5e3-81a7adb74fec.png
arena1,4,9125,55,Level2,\left(9\cdot\left(5+1\right)\right)+2=56,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/899b16ac-57ab-49ea-a725-a4415971e6f9.png
arena1,4,9125,55,Level2,,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/64d089e8-06b4-4494-aa20-45323f7a1031.png
arena1,4,9125,55,Level2,\left(\left(9+2\right)\cdot5\right)\cdot1=55,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/50fadba9-9edc-46fa-8a95-8814892e0fd5.png
arena1,4,9125,55,Level2,\left(9+2\right)\cdot\left(5\cdot1\right)=55,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/e3861af2-c1aa-431c-a05e-9bf7f6d3bb7e.png
arena1,4,9125,55,Level2,\left(\left(9\right)\cdot\left(5+1\right)\right)+2=56,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/4e01a541-0b27-421c-a9ef-1bb3389c55df.png
arena1,4,9125,55,Level2,\left(\left(9+2\right)\cdot5\right)+1=51,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/10a4d8dc-5c67-4596-b131-f357088dd563.png
arena1,4,9125,55,Level2,\left(\left(9+2\right)\cdot5\right)\cdot1=55,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/a85cfe02-40ad-4a95-b0d3-a84a807286ff.png
arena1,4,9125,55,Level2,\left(9+2\right)\cdot5^1=55,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/775adbad-100f-488e-80c4-8343c476edc0.png
arena1,4,9125,55,Level2,\left(9+2\right)\cdot\left(5\cdot1\right)=55,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/39448e33-4759-47a8-973a-093ca6f6a78f.png
arena1,4,9125,55,Level2,\left(\left(5+2\right)\cdot9\right)-1=62,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/f983000a-f01d-4ab4-b3d5-d3592e86f03a.png
arena1,4,9125,55,Level2,\left(\left(5+2\right)-1\right)\cdot9=54,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/a2d29ccd-6558-4207-be05-217bfb1f0202.png
arena1,4,9125,55,Level2,\left(\left(9+1\right)\cdot5\right)+2=52,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/fcf548c4-d5a5-4151-ab7b-b1e998c7ad30.png
arena1,4,9125,55,Level2,\left(\left(9+1\right)\cdot5\right)+2=55,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/8c2531e5-cffc-4e0c-aa90-35c44c04a12f.png
arena1,4,9125,55,Level2,\left(5\cdot\left(9+2\right)\right)\cdot1=55,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/655136db-9047-425e-b105-b47d974302b0.png
arena1,4,9125,55,Level2,\left(9+1\cdot5\right)+2=52,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/2956b638-f962-438b-b9ea-dc290164876a.png
arena1,4,9125,55,Level2,\left(9+2^1\right)\cdot5)=55,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/198a00da-ab97-4465-84a5-5507ac215e86.png
arena1,4,9125,55,Level2,\left(5\cdot\left(9+2\right)\right)\cdot1=55,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/329c3677-887f-4de0-86bb-75b8daf9e5a2.png
arena1,4,9125,55,Level2,\left(\left(9+2\right)\cdot5\right)\cdot1=55,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/048995de-339a-4039-ac8c-e1c51aff5f98.png
arena1,4,9125,55,Level2,\left(9+2\right)\cdot5\cdot1=55,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/17330423-c0d5-4b5b-96af-5f7ae4c4d4bf.png
arena1,4,9125,55,Level2,\left(9+2\right)\cdot\left(5\cdot1\right)=55,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/b7bdabca-f920-42d0-9448-5ae4926a20d1.png
arena1,4,9125,55,Level2,\left(\left(5+1\right)\cdot9\right)+2=56,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/9a7a0aaf-3d27-4e2d-b5b7-375e2c3e04a8.png
arena1,4,9125,55,Level2,\left(9\cdot5\right)+\left(2+1\right)=48,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/702c1946-d322-462b-b734-96347c3ec63e.png
arena1,4,9125,55,Level2,\left(5\cdot\left(9+2\right)\right)\cdot1=55,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/925c3713-6076-47cf-a96d-748cc2970dbf.png
arena1,4,9125,55,Level2,\left(9\cdot\left(5+1\right)\right)+2=56,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/bce47ca5-1758-410d-8727-38e7a7707ec3.png
arena1,4,9125,55,Level2,\left(9\cdot\left(1+5\right)\right.)+2=56,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/c13ea053-a99a-485a-b984-804cc1c16ac5.png
arena1,4,9125,55,Level2,\left(9+1\cdot5\right)+2=52,bd838166-6ca9-4eba-8c44-20c8c1bc5876/9ed7c794-988e-4387-9125-b1f00c8b493a/8c0c1f96-9401-49cc-8564-4b96c98773e9.png
